barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(34), np.int64(39), np.int64(11), np.int64(13), np.int64(46), np.int64(15), np.int64(21), np.int64(27), np.int64(30)}), frozenset({34, 39, 11, 46, 15, 16, 21, 27, 30}), frozenset({34, 39, 11, 46, 15, 16, 26, 27, 30})]",3,"[[np.int64(13), 16], [21, 26]]","[[21, 15, 19], [17, 25, 19], [23, 17, 19]]","[{24}, {31}, {24}]"
"[frozenset({np.int64(36), np.int64(8), np.int64(9), np.int64(40), np.int64(45), np.int64(17), np.int64(20), np.int64(27), np.int64(28)}), frozenset({36, 40, 8, 9, 45, 20, 21, 27, 28}), frozenset({8, 9, 40, 45, 20, 21, 27, 28, 31}), frozenset({35, 40, 9, 8, 45, 20, 27, 28, 31})]",4,"[[np.int64(17), 21], [36, 31], [21, 35]]","[[23, 17, 17], [17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(46), np.int64(20), np.int64(25), np.int64(28), np.int64(30)}), frozenset({37, 7, 45, 14, 46, 20, 25, 28, 29}), frozenset({32, 37, 7, 45, 14, 20, 25, 28, 29}), frozenset({32, 35, 37, 7, 45, 14, 20, 25, 28})]",4,"[[np.int64(30), 29], [46, 32], [29, 35]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(27), np.int64(28), np.int64(29)}), frozenset({37, 7, 41, 45, 14, 20, 25, 28, 29}), frozenset({35, 37, 7, 41, 45, 14, 20, 25, 28})]",3,"[[np.int64(27), 41], [29, 35]]","[[17, 19, 15], [15, 19, 17], [15, 17, 21]]","[{36}, {26}, {13}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(10), np.int64(46), np.int64(18), np.int64(19), np.int64(25), np.int64(26), np.int64(30)}), frozenset({39, 9, 10, 46, 18, 19, 25, 30, 31}), frozenset({39, 10, 14, 46, 18, 19, 25, 30, 31}), frozenset({39, 10, 14, 46, 18, 19, 25, 26, 30})]",4,"[[np.int64(26), 31], [9, 14], [31, 26]]","[[23, 17, 17], [15, 17, 19], [17, 15, 19], [21, 15, 17]]","[{29}, {17}, {16}, {29}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(18), np.int64(20), np.int64(21), np.int64(25), np.int64(28)}), frozenset({36, 37, 7, 40, 14, 18, 20, 25, 28}), frozenset({36, 37, 7, 40, 14, 17, 18, 20, 28})]",3,"[[np.int64(21), 36], [25, 17]]","[[21, 17, 15], [15, 17, 21], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(16), np.int64(21), np.int64(25), np.int64(28)}), frozenset({32, 34, 36, 8, 41, 9, 21, 25, 28}), frozenset({32, 34, 8, 9, 41, 18, 21, 25, 28})]",3,"[[np.int64(16), 36], [36, 18]]","[[17, 21, 15], [17, 17, 23], [19, 17, 15]]","[{31}, {13}, {35}]"
"[frozenset({np.int64(7), np.int64(42), np.int64(44), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(30)}), frozenset({7, 42, 44, 13, 20, 22, 23, 27, 30}), frozenset({7, 42, 44, 13, 22, 23, 26, 27, 30})]",3,"[[np.int64(26), 13], [20, 26]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(8), np.int64(44), np.int64(13), np.int64(46), np.int64(19), np.int64(21), np.int64(30)}), frozenset({32, 39, 8, 44, 46, 16, 19, 21, 30}), frozenset({32, 39, 8, 44, 46, 16, 19, 26, 30})]",3,"[[np.int64(13), 16], [21, 26]]","[[21, 15, 17], [17, 23, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(18), np.int64(19), np.int64(25), np.int64(29)}), frozenset({34, 37, 8, 41, 10, 18, 19, 25, 31}), frozenset({34, 37, 8, 41, 10, 13, 18, 19, 25}), frozenset({34, 37, 9, 10, 41, 13, 18, 19, 25})]",4,"[[np.int64(29), 31], [31, 13], [8, 9]]","[[17, 21, 17], [17, 17, 21], [21, 17, 17], [15, 19, 17]]","[{26}, {16}, {35}, {26}]"
"[frozenset({np.int64(9), np.int64(42), np.int64(44), np.int64(13), np.int64(46), np.int64(20), np.int64(22), np.int64(23), np.int64(30)}), frozenset({9, 42, 44, 46, 17, 20, 22, 23, 30}), frozenset({9, 42, 44, 46, 17, 22, 23, 24, 30})]",3,"[[np.int64(13), 17], [20, 24]]","[[15, 21, 17], [23, 17, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(11), np.int64(13), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(30)}), frozenset({39, 42, 11, 13, 19, 22, 23, 25, 30}), frozenset({39, 9, 42, 13, 19, 22, 23, 25, 30}), frozenset({39, 9, 42, 13, 19, 22, 23, 26, 30})]",4,"[[np.int64(24), 25], [11, 9], [25, 26]]","[[17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(39), np.int64(8), np.int64(12), np.int64(45), np.int64(21), np.int64(25), np.int64(27)}), frozenset({34, 39, 8, 12, 45, 21, 25, 27, 31}), frozenset({34, 8, 12, 45, 21, 25, 27, 28, 31}), frozenset({34, 8, 12, 45, 21, 25, 27, 28, 30})]",4,"[[np.int64(36), 31], [39, 28], [31, 30]]","[[17, 15, 21], [19, 15, 17], [19, 17, 15], [17, 17, 23]]","[{13}, {24}, {35}, {13}]"
"[frozenset({np.int64(10), np.int64(42), np.int64(12), np.int64(44), np.int64(15), np.int64(22), np.int64(25), np.int64(29), np.int64(30)}), frozenset({8, 10, 42, 44, 15, 22, 25, 29, 30}), frozenset({8, 42, 10, 44, 15, 22, 24, 25, 30})]",3,"[[np.int64(12), 8], [29, 24]]","[[15, 17, 19], [17, 15, 19], [17, 23, 17]]","[{17}, {16}, {31}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(10), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({39, 7, 10, 42, 16, 22, 23, 25, 30}), frozenset({35, 39, 7, 10, 42, 22, 23, 25, 30})]",3,"[[np.int64(21), 16], [16, 35]]","[[23, 17, 17], [15, 21, 17], [15, 17, 19]]","[{29}, {31}, {17}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(37), np.int64(7), np.int64(11), np.int64(45), np.int64(16), np.int64(21), np.int64(23)}), frozenset({32, 35, 37, 7, 11, 45, 20, 21, 23}), frozenset({32, 37, 7, 11, 45, 20, 21, 23, 29})]",3,"[[np.int64(16), 20], [35, 29]]","[[19, 23, 17], [19, 17, 25], [19, 21, 15]]","[{36}, {13}, {36}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(12), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 35, 37, 40, 9, 11, 20, 21, 28}), frozenset({32, 37, 40, 9, 11, 20, 21, 28, 31}), frozenset({32, 35, 37, 40, 9, 11, 20, 28, 31})]",4,"[[np.int64(12), 35], [35, 31], [21, 35]]","[[19, 21, 15], [19, 17, 25], [21, 17, 15], [17, 17, 23]]","[{36}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(12), np.int64(21), np.int64(25), np.int64(27), np.int64(30)}), frozenset({32, 34, 8, 41, 12, 21, 24, 25, 27}), frozenset({32, 34, 36, 8, 41, 12, 21, 24, 27})]",3,"[[np.int64(30), 24], [25, 36]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(34), np.int64(7), np.int64(42), np.int64(45), np.int64(14), np.int64(17), np.int64(20), np.int64(23), np.int64(31)}), frozenset({34, 7, 42, 45, 14, 20, 23, 25, 31}), frozenset({34, 7, 45, 14, 20, 23, 25, 27, 31})]",3,"[[np.int64(17), 25], [42, 27]]","[[23, 19, 17], [15, 19, 23], [21, 19, 15]]","[{35}, {13}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(41), np.int64(11), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(25)}), frozenset({32, 34, 41, 11, 13, 15, 21, 23, 25}), frozenset({32, 34, 41, 11, 44, 13, 15, 21, 25}), frozenset({32, 34, 41, 11, 44, 15, 16, 21, 25})]",4,"[[np.int64(16), 13], [23, 44], [13, 16]]","[[17, 21, 15], [19, 17, 15], [19, 15, 17], [17, 23, 17]]","[{31}, {35}, {24}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(20), np.int64(26), np.int64(28)}), frozenset({32, 37, 40, 9, 11, 20, 21, 26, 28}), frozenset({32, 37, 40, 9, 11, 16, 20, 21, 28}), frozenset({32, 35, 37, 40, 9, 11, 20, 21, 28})]",4,"[[np.int64(35), 21], [26, 16], [16, 35]]","[[17, 17, 23], [21, 17, 15], [19, 21, 15], [19, 17, 25]]","[{13}, {29}, {36}, {13}]"
"[frozenset({np.int64(35), np.int64(40), np.int64(9), np.int64(11), np.int64(44), np.int64(20), np.int64(21), np.int64(27), np.int64(28)}), frozenset({40, 9, 11, 44, 20, 21, 27, 28, 31}), frozenset({35, 40, 9, 11, 44, 20, 27, 28, 31})]",3,"[[np.int64(35), 31], [21, 35]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(10), np.int64(42), np.int64(16), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({39, 9, 10, 42, 21, 22, 23, 25, 30}), frozenset({35, 39, 9, 10, 42, 22, 23, 25, 30})]",3,"[[np.int64(16), 21], [21, 35]]","[[15, 21, 17], [23, 17, 17], [15, 17, 19]]","[{31}, {29}, {17}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(37), np.int64(7), np.int64(40), np.int64(11), np.int64(20), np.int64(26), np.int64(28)}), frozenset({32, 37, 7, 40, 11, 20, 21, 26, 28}), frozenset({32, 37, 7, 40, 11, 15, 20, 21, 28}), frozenset({32, 35, 37, 7, 40, 11, 20, 21, 28})]",4,"[[np.int64(35), 21], [26, 15], [15, 35]]","[[17, 17, 23], [21, 17, 15], [19, 21, 15], [19, 17, 25]]","[{13}, {29}, {36}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(45), np.int64(15), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 10, 45, 15, 22, 25, 26, 28}), frozenset({34, 37, 10, 45, 15, 22, 25, 28, 29})]",3,"[[np.int64(40), 28], [26, 29]]","[[19, 15, 17], [19, 17, 15], [17, 19, 15]]","[{24}, {35}, {36}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(15), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 8, 9, 41, 15, 21, 24, 25, 29}), frozenset({32, 36, 8, 9, 41, 15, 21, 24, 29})]",3,"[[np.int64(36), 24], [25, 36]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(46), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({39, 9, 42, 13, 46, 20, 22, 23, 30}), frozenset({39, 9, 42, 13, 46, 22, 23, 26, 30})]",3,"[[np.int64(26), 13], [20, 26]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(21), np.int64(25), np.int64(28)}), frozenset({34, 37, 39, 10, 45, 14, 15, 21, 25}), frozenset({34, 36, 37, 39, 10, 45, 14, 15, 25})]",3,"[[np.int64(28), 39], [21, 36]]","[[19, 17, 15], [19, 15, 17], [17, 15, 19]]","[{35}, {24}, {16}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(20), np.int64(21), np.int64(23), np.int64(29)}), frozenset({32, 34, 8, 9, 41, 20, 21, 23, 26}), frozenset({32, 34, 36, 8, 9, 41, 20, 21, 23})]",3,"[[np.int64(29), 26], [26, 36]]","[[17, 21, 15], [21, 19, 15], [17, 19, 25]]","[{31}, {35}, {13}]"
"[frozenset({39, 42, 11, 13, 15, 19, 22, 25, 30}), frozenset({39, 9, 42, 13, 15, 19, 22, 25, 30}), frozenset({39, 9, 42, 13, 15, 19, 22, 26, 30})]",3,"[[11, 9], [25, 26]]","[[21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(10), np.int64(11), np.int64(42), np.int64(44), np.int64(15), np.int64(22), np.int64(25), np.int64(29), np.int64(30)}), frozenset({9, 10, 42, 44, 15, 22, 25, 29, 30}), frozenset({9, 10, 42, 44, 15, 22, 24, 25, 30})]",3,"[[np.int64(11), 9], [29, 24]]","[[17, 15, 19], [15, 17, 19], [15, 21, 17]]","[{16}, {17}, {31}]"
"[frozenset({np.int64(7), np.int64(42), np.int64(11), np.int64(44), np.int64(14), np.int64(20), np.int64(26), np.int64(28), np.int64(30)}), frozenset({7, 42, 11, 44, 14, 20, 28, 30, 31}), frozenset({7, 42, 11, 44, 14, 17, 20, 28, 31})]",3,"[[np.int64(26), 31], [30, 17]]","[[23, 17, 17], [15, 17, 21], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(27), np.int64(29)}), frozenset({34, 37, 40, 10, 14, 15, 20, 25, 27}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",4,"[[np.int64(29), 20], [27, 42], [20, 21]]","[[19, 15, 21], [19, 23, 17], [17, 23, 19], [21, 15, 19]]","[{16}, {36}, {26}, {24}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(20), np.int64(24), np.int64(25), np.int64(27), np.int64(28)}), frozenset({37, 7, 40, 14, 46, 20, 24, 25, 28}), frozenset({37, 7, 40, 46, 14, 17, 20, 25, 28}), frozenset({37, 7, 40, 14, 46, 20, 25, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({35, 37, 7, 40, 14, 20, 27, 28, 31})]",6,"[[np.int64(27), 46], [24, 17], [17, 31], [46, 27], [25, 35]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{36}, {26}, {29}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(9), np.int64(12), np.int64(21), np.int64(25)}), frozenset({32, 34, 8, 9, 41, 12, 21, 24, 25}), frozenset({32, 34, 36, 8, 9, 41, 12, 21, 24})]",3,"[[np.int64(36), 24], [25, 36]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(13), np.int64(46), np.int64(19), np.int64(22), np.int64(24), np.int64(30)}), frozenset({39, 8, 42, 13, 46, 19, 22, 25, 30}), frozenset({7, 39, 42, 13, 46, 19, 22, 25, 30}), frozenset({39, 7, 42, 13, 46, 19, 22, 26, 30})]",4,"[[np.int64(24), 25], [8, 7], [25, 26]]","[[17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(10), np.int64(11), np.int64(13), np.int64(46), np.int64(19), np.int64(21), np.int64(30)}), frozenset({32, 39, 41, 10, 11, 46, 19, 21, 30}), frozenset({32, 39, 10, 11, 46, 19, 21, 24, 30})]",3,"[[np.int64(13), 41], [41, 24]]","[[21, 15, 17], [19, 15, 21], [19, 25, 17]]","[{29}, {16}, {31}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(20), np.int64(21), np.int64(26), np.int64(28)}), frozenset({32, 37, 40, 9, 11, 16, 20, 21, 28}), frozenset({32, 35, 37, 40, 9, 11, 20, 21, 28})]",3,"[[np.int64(26), 16], [16, 35]]","[[21, 17, 15], [19, 21, 15], [19, 17, 25]]","[{29}, {36}, {13}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(44), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({7, 39, 42, 44, 13, 20, 22, 23, 30}), frozenset({7, 39, 42, 44, 13, 22, 23, 26, 30})]",3,"[[np.int64(26), 13], [20, 26]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(15), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 46, 14, 15, 20, 25, 28}), frozenset({37, 7, 40, 46, 14, 17, 20, 25, 28}), frozenset({37, 7, 40, 14, 46, 20, 25, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({35, 37, 7, 40, 14, 20, 27, 28, 31})]",6,"[[np.int64(32), 46], [15, 17], [17, 31], [46, 27], [25, 35]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{36}, {26}, {29}, {13}, {29}, {13}]"
"[frozenset({np.int64(37), np.int64(40), np.int64(9), np.int64(8), np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(28)}), frozenset({35, 37, 40, 9, 8, 20, 21, 27, 28}), frozenset({37, 40, 9, 8, 20, 21, 24, 27, 28})]",3,"[[np.int64(17), 35], [35, 24]]","[[21, 17, 15], [19, 17, 25], [19, 21, 15]]","[{29}, {13}, {36}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(42), np.int64(18), np.int64(20), np.int64(24), np.int64(25), np.int64(28)}), frozenset({32, 37, 7, 40, 18, 20, 24, 25, 28}), frozenset({32, 37, 7, 40, 18, 20, 25, 28, 31})]",3,"[[np.int64(42), 32], [24, 31]]","[[15, 19, 17], [17, 19, 15], [21, 17, 15]]","[{26}, {36}, {29}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(13), np.int64(20), np.int64(22), np.int64(23), np.int64(27), np.int64(30)}), frozenset({39, 9, 42, 17, 20, 22, 23, 27, 30}), frozenset({39, 9, 42, 17, 22, 23, 24, 27, 30})]",3,"[[np.int64(13), 17], [20, 24]]","[[15, 21, 17], [23, 17, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(11), np.int64(45), np.int64(20), np.int64(21), np.int64(23), np.int64(27), np.int64(29)}), frozenset({35, 37, 7, 11, 45, 20, 21, 23, 27}), frozenset({35, 37, 7, 11, 45, 16, 21, 23, 27})]",3,"[[np.int64(29), 35], [20, 16]]","[[19, 21, 15], [19, 17, 25], [19, 23, 17]]","[{36}, {13}, {36}]"
"[frozenset({np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(44), np.int64(18), np.int64(25), np.int64(27), np.int64(29)}), frozenset({37, 10, 12, 45, 18, 25, 27, 28, 29}), frozenset({37, 10, 42, 12, 45, 18, 25, 28, 29}), frozenset({37, 42, 10, 12, 45, 44, 18, 25, 29})]",4,"[[np.int64(44), 28], [27, 42], [28, 44]]","[[17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19]]","[{17}, {36}, {26}, {17}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(9), np.int64(44), np.int64(45), np.int64(20), np.int64(21), np.int64(28), np.int64(31)}), frozenset({32, 36, 8, 9, 44, 45, 20, 21, 28}), frozenset({32, 36, 8, 9, 44, 45, 17, 20, 28})]",3,"[[np.int64(31), 36], [21, 17]]","[[21, 17, 15], [17, 17, 23], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(9), np.int64(41), np.int64(11), np.int64(46), np.int64(20), np.int64(21), np.int64(23), np.int64(29)}), frozenset({32, 35, 9, 41, 11, 46, 20, 21, 23}), frozenset({32, 35, 41, 9, 11, 46, 16, 21, 23})]",3,"[[np.int64(29), 35], [20, 16]]","[[17, 21, 15], [17, 17, 23], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(9), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(30), np.int64(31)}), frozenset({34, 40, 10, 14, 15, 18, 25, 30, 31}), frozenset({34, 40, 10, 14, 15, 18, 21, 25, 31})]",3,"[[np.int64(9), 14], [30, 21]]","[[15, 17, 19], [17, 15, 19], [19, 15, 17]]","[{17}, {16}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(44), np.int64(12), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 41, 10, 12, 18, 21, 25, 28}), frozenset({34, 37, 41, 10, 12, 18, 25, 28, 31})]",3,"[[np.int64(44), 28], [21, 31]]","[[23, 17, 19], [23, 19, 17], [15, 19, 21]]","[{24}, {35}, {17}]"
"[frozenset({np.int64(7), np.int64(44), np.int64(46), np.int64(14), np.int64(17), np.int64(18), np.int64(20), np.int64(28), np.int64(30)}), frozenset({7, 44, 14, 46, 18, 20, 28, 30, 31}), frozenset({7, 44, 46, 14, 17, 18, 20, 28, 31})]",3,"[[np.int64(17), 31], [30, 17]]","[[23, 17, 17], [15, 17, 21], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(7), np.int64(40), np.int64(11), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(31)}), frozenset({7, 40, 11, 46, 14, 20, 25, 28, 31}), frozenset({7, 40, 11, 46, 14, 17, 20, 28, 31})]",3,"[[np.int64(32), 46], [25, 17]]","[[21, 17, 15], [15, 17, 21], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(13), np.int64(46), np.int64(15), np.int64(21), np.int64(23), np.int64(27), np.int64(30)}), frozenset({39, 8, 46, 15, 16, 21, 23, 27, 30}), frozenset({39, 8, 46, 15, 16, 23, 26, 27, 30})]",3,"[[np.int64(13), 16], [21, 26]]","[[21, 15, 17], [17, 23, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(44), np.int64(12), np.int64(20), np.int64(22), np.int64(25)}), frozenset({34, 37, 40, 10, 12, 44, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 44, 22, 25, 26})]",3,"[[np.int64(20), 29], [29, 26]]","[[17, 21, 17], [17, 17, 21], [21, 17, 17]]","[{36}, {17}, {24}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(7), np.int64(40), np.int64(11), np.int64(44), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 7, 40, 11, 44, 20, 21, 28, 31}), frozenset({32, 35, 7, 40, 11, 44, 20, 28, 31})]",3,"[[np.int64(36), 31], [21, 35]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(7), np.int64(9), np.int64(42), np.int64(44), np.int64(13), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({7, 9, 42, 44, 13, 20, 22, 23, 30}), frozenset({7, 9, 42, 44, 17, 20, 22, 23, 30}), frozenset({7, 9, 42, 44, 17, 22, 23, 24, 30})]",4,"[[np.int64(26), 20], [13, 17], [20, 24]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17], [17, 23, 17]]","[{29}, {31}, {29}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(8), np.int64(9), np.int64(41), np.int64(45), np.int64(16), np.int64(21), np.int64(23)}), frozenset({32, 35, 8, 9, 41, 45, 20, 21, 23}), frozenset({32, 8, 9, 41, 45, 20, 21, 23, 29}), frozenset({32, 36, 8, 9, 41, 45, 21, 23, 29})]",4,"[[np.int64(16), 20], [35, 29], [20, 36]]","[[17, 23, 17], [17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(8), np.int64(42), np.int64(11), np.int64(12), np.int64(44), np.int64(21), np.int64(27), np.int64(29), np.int64(30)}), frozenset({8, 42, 11, 12, 44, 21, 24, 27, 30}), frozenset({36, 8, 42, 11, 12, 44, 21, 24, 27})]",3,"[[np.int64(29), 24], [30, 36]]","[[17, 15, 21], [17, 23, 17], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(8), np.int64(10), np.int64(45), np.int64(46), np.int64(19), np.int64(21), np.int64(30)}), frozenset({32, 39, 8, 10, 46, 19, 21, 24, 30}), frozenset({32, 39, 8, 10, 46, 17, 19, 21, 30}), frozenset({32, 39, 8, 10, 46, 17, 19, 24, 30})]",4,"[[np.int64(45), 24], [24, 17], [21, 24]]","[[19, 15, 21], [19, 25, 17], [21, 15, 17], [17, 23, 17]]","[{16}, {31}, {29}, {31}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(9), np.int64(45), np.int64(46), np.int64(20), np.int64(21), np.int64(23), np.int64(29)}), frozenset({32, 35, 8, 9, 45, 46, 20, 21, 23}), frozenset({32, 35, 8, 9, 45, 46, 16, 21, 23})]",3,"[[np.int64(29), 35], [20, 16]]","[[17, 21, 15], [17, 17, 23], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(40), np.int64(11), np.int64(20), np.int64(21), np.int64(24), np.int64(28)}), frozenset({32, 35, 37, 7, 40, 11, 20, 21, 28}), frozenset({32, 37, 7, 40, 11, 20, 21, 26, 28}), frozenset({32, 35, 37, 7, 40, 11, 20, 26, 28})]",4,"[[np.int64(24), 35], [35, 26], [21, 35]]","[[19, 21, 15], [19, 17, 25], [21, 17, 15], [17, 17, 23]]","[{36}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(41), np.int64(12), np.int64(45), np.int64(21), np.int64(24), np.int64(25), np.int64(29)}), frozenset({32, 35, 8, 41, 12, 45, 21, 25, 29}), frozenset({32, 35, 8, 41, 12, 45, 16, 21, 29})]",3,"[[np.int64(24), 35], [25, 16]]","[[17, 21, 15], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(9), np.int64(13), np.int64(46), np.int64(18), np.int64(20), np.int64(23), np.int64(30)}), frozenset({37, 39, 9, 46, 17, 18, 20, 23, 30}), frozenset({37, 39, 9, 46, 17, 18, 23, 24, 30})]",3,"[[np.int64(13), 17], [20, 24]]","[[15, 21, 19], [25, 17, 19], [17, 23, 19]]","[{26}, {29}, {26}]"
