barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(11), np.int64(44), np.int64(45), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 11, 45, 15, 22, 25, 28}), frozenset({34, 35, 37, 10, 11, 45, 15, 22, 25}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25})]",4,"[[np.int64(44), 28], [28, 35], [35, 20]]","[[19, 15, 17], [19, 17, 15], [19, 15, 21], [19, 21, 15]]","[{16, 24, 36}, {16, 35, 36}, {16}, {36}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(46), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 35, 8, 9, 41, 46, 20, 21, 23}), frozenset({32, 8, 9, 41, 46, 20, 21, 23, 29}), frozenset({32, 36, 8, 9, 41, 46, 21, 23, 29})]",4,"[[np.int64(34), 35], [35, 29], [20, 36]]","[[17, 19, 15], [17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{35, 13, 31}, {13}, {31}, {13}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(10), np.int64(11), np.int64(42), np.int64(19), np.int64(26), np.int64(27), np.int64(30)}), frozenset({39, 8, 10, 11, 42, 19, 20, 27, 30}), frozenset({39, 8, 10, 11, 42, 19, 21, 27, 30}), frozenset({39, 8, 42, 11, 16, 19, 21, 27, 30}), frozenset({39, 8, 42, 11, 16, 19, 26, 27, 30})]",5,"[[np.int64(26), 20], [20, 21], [10, 16], [21, 26]]","[[21, 15, 17], [17, 23, 17], [19, 15, 17], [17, 23, 17], [23, 17, 17]]","[{29}, {31}, {16, 29, 31}, {31}, {29}]"
"[frozenset({np.int64(35), np.int64(40), np.int64(9), np.int64(11), np.int64(45), np.int64(20), np.int64(27), np.int64(28), np.int64(31)}), frozenset({40, 9, 11, 45, 20, 21, 27, 28, 31}), frozenset({36, 40, 9, 11, 45, 20, 21, 27, 28}), frozenset({37, 40, 9, 11, 45, 20, 21, 27, 28})]",4,"[[np.int64(35), 21], [31, 36], [36, 37]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23], [19, 17, 15]]","[{13}, {29}, {13}, {29, 36, 13}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(11), np.int64(46), np.int64(18), np.int64(19), np.int64(25), np.int64(26), np.int64(30)}), frozenset({37, 39, 10, 11, 46, 18, 19, 25, 30}), frozenset({37, 39, 7, 10, 46, 18, 19, 25, 30}), frozenset({7, 39, 10, 46, 18, 19, 25, 26, 30})]",4,"[[np.int64(26), 37], [11, 7], [37, 26]]","[[21, 15, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17]]","[{29}, {16, 26, 29}, {17, 26, 29}, {29}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(10), np.int64(13), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({39, 7, 42, 10, 13, 22, 23, 25, 30}), frozenset({35, 39, 7, 10, 42, 22, 23, 25, 30}), frozenset({7, 39, 42, 10, 20, 22, 23, 25, 30}), frozenset({7, 39, 42, 17, 20, 22, 23, 25, 30})]",5,"[[np.int64(26), 25], [13, 35], [35, 20], [10, 17]]","[[23, 17, 17], [15, 21, 17], [15, 17, 19], [15, 19, 17], [23, 17, 17]]","[{29}, {31}, {17}, {17, 29, 31}, {29}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(10), np.int64(42), np.int64(14), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({37, 39, 10, 42, 18, 19, 20, 25, 30}), frozenset({37, 39, 10, 42, 18, 19, 21, 25, 30}), frozenset({37, 39, 9, 42, 10, 18, 19, 25, 30}), frozenset({39, 9, 42, 10, 18, 19, 25, 26, 30})]",5,"[[np.int64(14), 20], [20, 21], [21, 9], [37, 26]]","[[17, 15, 19], [15, 21, 19], [23, 15, 19], [15, 17, 19], [23, 17, 17]]","[{16, 26, 29}, {26}, {29}, {17, 26, 29}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(40), np.int64(10), np.int64(15), np.int64(22), np.int64(25), np.int64(29)}), frozenset({34, 37, 7, 40, 10, 15, 21, 22, 25}), frozenset({34, 37, 7, 40, 10, 13, 15, 22, 25}), frozenset({34, 37, 40, 10, 13, 15, 21, 22, 25})]",4,"[[np.int64(29), 21], [21, 13], [7, 21]]","[[17, 17, 21], [21, 17, 17], [17, 21, 17], [19, 15, 17]]","[{17}, {24}, {36}, {24}]"
"[frozenset({37, 8, 9, 40, 11, 20, 21, 27, 28}), frozenset({35, 40, 8, 9, 11, 20, 21, 27, 28}), frozenset({8, 9, 40, 11, 20, 21, 27, 28, 31}), frozenset({35, 40, 8, 9, 11, 20, 27, 28, 31})]",4,"[[37, 35], [35, 31], [21, 35]]","[[19, 17, 15], [17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{29, 36, 13}, {13}, {29}, {13}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(10), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(30)}), frozenset({35, 39, 8, 10, 42, 19, 22, 25, 30}), frozenset({35, 39, 9, 10, 42, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 19, 21, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30}), frozenset({39, 10, 42, 13, 19, 21, 22, 25, 30})]",6,"[[np.int64(20), 35], [8, 9], [35, 21], [21, 13], [9, 21]]","[[17, 23, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17], [15, 21, 17], [21, 15, 17]]","[{31}, {16}, {17}, {29}, {31}, {29}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(10), np.int64(44), np.int64(22), np.int64(23), np.int64(24), np.int64(30)}), frozenset({39, 9, 10, 42, 44, 22, 23, 26, 30}), frozenset({39, 9, 42, 10, 44, 20, 22, 23, 30}), frozenset({39, 9, 42, 44, 17, 20, 22, 23, 30}), frozenset({39, 9, 42, 44, 17, 22, 23, 24, 30})]",5,"[[np.int64(24), 26], [26, 20], [10, 17], [20, 24]]","[[15, 21, 17], [23, 17, 17], [15, 19, 17], [23, 17, 17], [17, 23, 17]]","[{31}, {29}, {17, 29, 31}, {29}, {31}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(8), np.int64(9), np.int64(40), np.int64(20), np.int64(27), np.int64(28), np.int64(31)}), frozenset({37, 40, 8, 9, 20, 21, 27, 28, 31}), frozenset({35, 37, 40, 9, 8, 20, 21, 27, 28}), frozenset({37, 40, 9, 8, 20, 21, 24, 27, 28})]",4,"[[np.int64(35), 21], [31, 35], [35, 24]]","[[17, 17, 23], [21, 17, 15], [19, 17, 25], [19, 21, 15]]","[{13}, {29}, {13}, {36}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(28)}), frozenset({34, 37, 7, 45, 14, 20, 25, 26, 28}), frozenset({34, 37, 7, 41, 45, 14, 20, 25, 28}), frozenset({32, 34, 37, 7, 45, 14, 20, 25, 28}), frozenset({32, 35, 37, 7, 45, 14, 20, 25, 28})]",5,"[[np.int64(36), 26], [26, 41], [41, 32], [34, 35]]","[[15, 19, 23], [21, 19, 15], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {35}, {26, 35, 13}, {35, 36, 13}, {13}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(11), np.int64(13), np.int64(19), np.int64(24), np.int64(27), np.int64(30)}), frozenset({39, 8, 42, 11, 13, 19, 21, 27, 30}), frozenset({39, 8, 42, 11, 16, 19, 21, 27, 30}), frozenset({39, 8, 10, 11, 42, 19, 21, 27, 30})]",4,"[[np.int64(24), 21], [13, 16], [16, 10]]","[[17, 23, 17], [21, 15, 17], [17, 23, 17], [19, 15, 17]]","[{31}, {29}, {31}, {16, 29, 31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(8), np.int64(12), np.int64(45), np.int64(21), np.int64(25), np.int64(27)}), frozenset({34, 37, 8, 12, 45, 16, 21, 25, 27}), frozenset({34, 37, 8, 12, 45, 21, 25, 27, 30}), frozenset({34, 37, 8, 12, 45, 21, 25, 27, 28}), frozenset({34, 8, 12, 45, 21, 25, 27, 28, 30})]",5,"[[np.int64(39), 16], [16, 30], [30, 28], [37, 30]]","[[19, 15, 17], [19, 21, 15], [19, 15, 23], [19, 17, 15], [17, 17, 23]]","[{24, 36, 13}, {36}, {13}, {35, 36, 13}, {13}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(7), np.int64(11), np.int64(45), np.int64(17), np.int64(20), np.int64(27), np.int64(28)}), frozenset({34, 36, 7, 11, 45, 20, 21, 27, 28}), frozenset({34, 37, 7, 11, 45, 20, 21, 27, 28}), frozenset({34, 37, 7, 11, 45, 20, 27, 28, 30}), frozenset({34, 37, 7, 11, 45, 17, 20, 27, 28})]",5,"[[np.int64(17), 21], [36, 37], [21, 30], [30, 17]]","[[23, 19, 17], [17, 19, 25], [19, 19, 15], [17, 19, 25], [21, 19, 15]]","[{35}, {13}, {35, 36, 13}, {13}, {35}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(13), np.int64(18), np.int64(19), np.int64(22), np.int64(26), np.int64(30)}), frozenset({39, 7, 42, 13, 18, 19, 22, 25, 30}), frozenset({39, 42, 13, 17, 18, 19, 22, 25, 30}), frozenset({39, 42, 13, 17, 18, 19, 22, 24, 30})]",4,"[[np.int64(26), 25], [7, 17], [25, 24]]","[[23, 17, 17], [15, 21, 17], [21, 15, 17], [17, 23, 17]]","[{29}, {31}, {29}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(7), np.int64(41), np.int64(11), np.int64(46), np.int64(16), np.int64(21), np.int64(28)}), frozenset({32, 35, 7, 41, 11, 46, 20, 21, 28}), frozenset({32, 7, 41, 11, 46, 20, 21, 28, 29}), frozenset({32, 36, 7, 41, 11, 46, 21, 28, 29})]",4,"[[np.int64(16), 20], [35, 29], [20, 36]]","[[17, 23, 17], [17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(35), np.int64(9), np.int64(10), np.int64(42), np.int64(44), np.int64(20), np.int64(22), np.int64(28), np.int64(30)}), frozenset({9, 42, 10, 44, 20, 22, 26, 28, 30}), frozenset({9, 42, 10, 44, 16, 20, 22, 28, 30}), frozenset({9, 10, 42, 44, 16, 22, 26, 28, 30})]",4,"[[np.int64(35), 26], [26, 16], [20, 26]]","[[15, 19, 21], [25, 19, 17], [15, 21, 17], [23, 17, 17]]","[{17}, {29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(30)}), frozenset({32, 34, 37, 7, 45, 14, 20, 25, 28}), frozenset({34, 37, 7, 41, 45, 14, 20, 25, 28}), frozenset({34, 37, 7, 45, 14, 20, 25, 26, 28}), frozenset({34, 36, 37, 7, 45, 14, 20, 25, 28}), frozenset({34, 36, 37, 7, 45, 14, 17, 20, 28})]",6,"[[np.int64(30), 34], [32, 41], [41, 26], [26, 36], [25, 17]]","[[17, 17, 23], [17, 19, 15], [15, 19, 17], [21, 19, 15], [15, 19, 23], [23, 19, 17]]","[{13}, {35, 36, 13}, {26, 35, 13}, {35}, {13}, {35}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(29)}), frozenset({35, 37, 41, 10, 14, 15, 18, 25, 29}), frozenset({35, 37, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29})]",4,"[[np.int64(20), 35], [14, 12], [35, 28]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{26}, {16}, {17}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(46), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 40, 10, 46, 15, 18, 21, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 11, 46, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25})]",6,"[[np.int64(12), 21], [21, 20], [20, 11], [46, 32], [11, 20]]","[[15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [19, 15, 17], [17, 21, 17]]","[{24, 17, 26}, {24}, {26}, {16, 24, 26}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(19), np.int64(25)}), frozenset({34, 37, 39, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 15, 16, 18, 25}), frozenset({34, 37, 39, 8, 41, 10, 15, 18, 25}), frozenset({34, 37, 8, 41, 10, 15, 18, 24, 25})]",6,"[[np.int64(19), 39], [12, 21], [21, 16], [16, 8], [39, 24]]","[[15, 19, 17], [15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [17, 21, 17]]","[{17, 26, 35}, {24, 17, 26}, {24}, {26}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(7), np.int64(9), np.int64(42), np.int64(44), np.int64(14), np.int64(20), np.int64(28)}), frozenset({37, 7, 9, 42, 44, 14, 17, 20, 28}), frozenset({37, 7, 9, 42, 44, 14, 20, 28, 30}), frozenset({7, 9, 42, 44, 14, 20, 26, 28, 30}), frozenset({35, 7, 9, 42, 44, 14, 20, 26, 28})]",5,"[[np.int64(35), 17], [17, 30], [37, 26], [30, 35]]","[[15, 17, 21], [23, 17, 17], [15, 17, 19], [23, 17, 17], [17, 17, 23]]","[{13}, {29}, {26, 29, 13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(20), np.int64(21), np.int64(25), np.int64(28)}), frozenset({32, 34, 8, 9, 41, 20, 21, 25, 28}), frozenset({32, 34, 36, 8, 41, 9, 21, 25, 28}), frozenset({32, 34, 8, 9, 41, 21, 24, 25, 28}), frozenset({32, 34, 8, 9, 41, 18, 21, 25, 28})]",5,"[[np.int64(36), 34], [20, 36], [36, 24], [24, 18]]","[[17, 17, 23], [17, 19, 15], [17, 17, 23], [17, 21, 15], [19, 17, 15]]","[{13}, {35, 13, 31}, {13}, {31}, {35}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(10), np.int64(45), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({39, 7, 10, 42, 16, 22, 23, 25, 30}), frozenset({7, 39, 10, 42, 22, 23, 25, 26, 30}), frozenset({7, 39, 42, 10, 20, 22, 23, 25, 30}), frozenset({7, 39, 42, 17, 20, 22, 23, 25, 30})]",5,"[[np.int64(45), 16], [16, 26], [26, 20], [10, 17]]","[[15, 17, 19], [15, 21, 17], [23, 17, 17], [15, 19, 17], [23, 17, 17]]","[{17}, {31}, {29}, {17, 29, 31}, {29}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(30), np.int64(31)}), frozenset({34, 40, 10, 45, 14, 15, 21, 25, 31}), frozenset({34, 10, 45, 14, 15, 21, 25, 28, 31}), frozenset({34, 10, 42, 45, 14, 15, 25, 28, 31})]",4,"[[np.int64(30), 21], [40, 28], [21, 42]]","[[17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{16}, {24}, {35}, {16}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(42), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(31)}), frozenset({37, 7, 42, 45, 14, 20, 24, 25, 28}), frozenset({37, 7, 45, 14, 20, 24, 25, 27, 28}), frozenset({37, 7, 45, 14, 20, 25, 27, 28, 30})]",4,"[[np.int64(31), 24], [42, 27], [24, 30]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(41), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 7, 41, 10, 44, 15, 18, 25}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 11, 44, 15, 18, 25}), frozenset({34, 37, 41, 10, 11, 15, 18, 24, 25})]",6,"[[np.int64(13), 44], [7, 17], [17, 20], [20, 11], [44, 24]]","[[15, 19, 17], [15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {24, 17, 26}, {24}, {26}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(10), np.int64(46), np.int64(21), np.int64(22), np.int64(23), np.int64(30)}), frozenset({39, 9, 42, 10, 46, 20, 22, 23, 30}), frozenset({39, 9, 42, 46, 17, 20, 22, 23, 30}), frozenset({39, 9, 42, 46, 17, 22, 23, 24, 30})]",4,"[[np.int64(21), 20], [10, 17], [20, 24]]","[[23, 17, 17], [15, 19, 17], [23, 17, 17], [17, 23, 17]]","[{29}, {17, 29, 31}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(45), np.int64(13), np.int64(14), np.int64(18), np.int64(19), np.int64(25), np.int64(27)}), frozenset({34, 37, 45, 13, 18, 19, 20, 25, 27}), frozenset({34, 37, 13, 45, 46, 18, 19, 20, 25}), frozenset({34, 37, 45, 13, 46, 17, 18, 19, 25})]",4,"[[np.int64(14), 20], [27, 46], [20, 17]]","[[19, 17, 15], [17, 19, 15], [15, 19, 17], [21, 17, 17]]","[{35}, {36}, {26}, {35}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(29)}), frozenset({34, 37, 41, 10, 14, 15, 25, 28, 29}), frozenset({34, 37, 41, 10, 14, 15, 17, 25, 28}), frozenset({34, 36, 37, 41, 10, 14, 15, 25, 28})]",4,"[[np.int64(35), 28], [29, 17], [17, 36]]","[[17, 15, 19], [17, 21, 17], [21, 17, 17], [17, 17, 21]]","[{16}, {26}, {35}, {16}]"
"[frozenset({np.int64(40), np.int64(9), np.int64(42), np.int64(10), np.int64(44), np.int64(18), np.int64(20), np.int64(28), np.int64(30)}), frozenset({9, 10, 42, 44, 18, 20, 26, 28, 30}), frozenset({37, 9, 42, 10, 44, 18, 20, 28, 30}), frozenset({37, 9, 42, 44, 17, 18, 20, 28, 30}), frozenset({37, 9, 42, 44, 17, 18, 24, 28, 30})]",5,"[[np.int64(40), 26], [26, 37], [10, 17], [20, 24]]","[[15, 19, 21], [25, 19, 17], [15, 19, 19], [25, 17, 19], [17, 23, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(9), np.int64(11), np.int64(12), np.int64(45), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 35, 37, 9, 11, 45, 20, 21, 28}), frozenset({32, 34, 37, 9, 11, 45, 20, 21, 28}), frozenset({32, 34, 36, 9, 11, 45, 20, 21, 28}), frozenset({32, 34, 36, 9, 11, 45, 17, 20, 28})]",5,"[[np.int64(12), 35], [35, 34], [37, 36], [21, 17]]","[[19, 21, 15], [19, 17, 25], [19, 19, 15], [17, 19, 25], [23, 19, 17]]","[{36}, {13}, {35, 36, 13}, {13}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(42), np.int64(44), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 10, 11, 42, 44, 15, 18, 25}), frozenset({34, 37, 10, 42, 44, 15, 16, 18, 25}), frozenset({34, 37, 10, 42, 44, 15, 17, 18, 25})]",4,"[[np.int64(7), 11], [11, 16], [16, 17]]","[[15, 17, 19], [17, 15, 19], [15, 21, 19], [21, 15, 19]]","[{24, 17, 26}, {16, 24, 26}, {26}, {24}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(12), np.int64(21), np.int64(23), np.int64(25)}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 29}), frozenset({32, 34, 8, 41, 44, 12, 21, 25, 29}), frozenset({32, 34, 8, 41, 44, 12, 16, 21, 25}), frozenset({32, 34, 8, 41, 12, 44, 17, 21, 25}), frozenset({32, 34, 8, 41, 12, 17, 21, 25, 28})]",6,"[[np.int64(36), 29], [23, 44], [29, 16], [16, 17], [44, 28]]","[[17, 17, 23], [17, 21, 15], [17, 15, 21], [17, 23, 17], [19, 15, 17], [19, 17, 15]]","[{13}, {31}, {13}, {31}, {24}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(21), np.int64(25)}), frozenset({32, 34, 39, 8, 12, 46, 16, 21, 25}), frozenset({32, 34, 39, 8, 12, 46, 17, 21, 25}), frozenset({32, 34, 39, 8, 12, 46, 21, 25, 30}), frozenset({32, 39, 8, 12, 46, 16, 21, 25, 30})]",5,"[[np.int64(35), 16], [16, 17], [17, 30], [34, 16]]","[[17, 15, 21], [17, 23, 17], [19, 15, 17], [17, 15, 19], [17, 23, 17]]","[{13}, {31}, {24}, {24, 13, 31}, {31}]"
"[frozenset({np.int64(36), np.int64(9), np.int64(10), np.int64(42), np.int64(44), np.int64(18), np.int64(20), np.int64(28), np.int64(30)}), frozenset({9, 10, 42, 44, 18, 20, 26, 28, 30}), frozenset({37, 9, 42, 10, 44, 18, 20, 28, 30}), frozenset({37, 9, 42, 44, 17, 18, 20, 28, 30}), frozenset({37, 9, 42, 44, 17, 18, 24, 28, 30})]",5,"[[np.int64(36), 26], [26, 37], [10, 17], [20, 24]]","[[15, 19, 21], [25, 19, 17], [15, 19, 19], [25, 17, 19], [17, 23, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({32, 39, 8, 9, 12, 46, 16, 21, 30}), frozenset({32, 34, 39, 8, 9, 12, 46, 21, 30}), frozenset({32, 34, 39, 8, 9, 12, 46, 20, 21}), frozenset({32, 34, 36, 39, 8, 9, 12, 46, 21})]",4,"[[16, 34], [30, 20], [20, 36]]","[[17, 23, 17], [17, 15, 19], [17, 23, 17], [17, 15, 21]]","[{31}, {24, 13, 31}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(41), np.int64(10), np.int64(11), np.int64(46), np.int64(19), np.int64(21), np.int64(30)}), frozenset({32, 39, 10, 11, 46, 19, 21, 24, 30}), frozenset({32, 39, 10, 11, 46, 17, 19, 21, 30}), frozenset({32, 39, 10, 11, 46, 17, 19, 24, 30})]",4,"[[np.int64(41), 24], [24, 17], [21, 24]]","[[19, 15, 21], [19, 25, 17], [21, 15, 17], [17, 23, 17]]","[{16}, {31}, {29}, {31}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(11), np.int64(44), np.int64(13), np.int64(46), np.int64(19), np.int64(24), np.int64(30)}), frozenset({32, 39, 11, 44, 13, 46, 19, 21, 30}), frozenset({32, 39, 11, 44, 46, 19, 21, 24, 30}), frozenset({32, 39, 10, 11, 44, 46, 19, 21, 30})]",4,"[[np.int64(24), 21], [13, 24], [24, 10]]","[[17, 23, 17], [21, 15, 17], [17, 23, 17], [19, 15, 17]]","[{31}, {29}, {31}, {16, 29, 31}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(41), np.int64(9), np.int64(11), np.int64(46), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 36, 9, 41, 11, 46, 20, 21, 23}), frozenset({32, 9, 41, 11, 46, 20, 21, 23, 29}), frozenset({32, 36, 9, 41, 11, 46, 21, 23, 29})]",4,"[[np.int64(34), 36], [36, 29], [20, 36]]","[[17, 19, 15], [17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{35, 13, 31}, {13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(10), np.int64(11), np.int64(45), np.int64(46), np.int64(19), np.int64(21), np.int64(30)}), frozenset({32, 39, 10, 11, 46, 19, 21, 24, 30}), frozenset({32, 39, 10, 11, 46, 17, 19, 21, 30}), frozenset({32, 39, 10, 11, 46, 17, 19, 24, 30})]",4,"[[np.int64(45), 24], [24, 17], [21, 24]]","[[19, 15, 21], [19, 25, 17], [21, 15, 17], [17, 23, 17]]","[{16}, {31}, {29}, {31}]"
"[frozenset({np.int64(39), np.int64(11), np.int64(44), np.int64(46), np.int64(16), np.int64(19), np.int64(26), np.int64(27), np.int64(30)}), frozenset({39, 11, 44, 46, 16, 19, 21, 27, 30}), frozenset({39, 11, 44, 13, 46, 19, 21, 27, 30}), frozenset({39, 11, 44, 13, 46, 19, 24, 27, 30})]",4,"[[np.int64(26), 21], [16, 13], [21, 24]]","[[23, 17, 17], [17, 23, 17], [21, 15, 17], [17, 23, 17]]","[{29}, {31}, {29}, {31}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(10), np.int64(18), np.int64(20), np.int64(25), np.int64(28), np.int64(30)}), frozenset({37, 7, 40, 10, 18, 20, 22, 25, 28}), frozenset({37, 7, 40, 10, 42, 18, 20, 25, 28}), frozenset({37, 7, 40, 10, 18, 20, 25, 26, 28}), frozenset({35, 37, 7, 40, 10, 18, 20, 26, 28})]",5,"[[np.int64(30), 22], [22, 42], [42, 26], [25, 35]]","[[15, 19, 21], [17, 19, 15], [15, 19, 17], [23, 19, 15], [17, 19, 23]]","[{17}, {17, 36, 29}, {17, 26, 29}, {29}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(10), np.int64(45), np.int64(15), np.int64(25), np.int64(27), np.int64(28)}), frozenset({34, 37, 8, 40, 10, 45, 15, 25, 27}), frozenset({34, 37, 8, 10, 45, 15, 24, 25, 27}), frozenset({34, 35, 37, 8, 10, 45, 15, 25, 27})]",4,"[[np.int64(28), 40], [40, 24], [24, 35]]","[[19, 17, 15], [19, 15, 17], [19, 21, 15], [19, 15, 21]]","[{16, 35, 36}, {16, 24, 36}, {36}, {16}]"
"[frozenset({np.int64(39), np.int64(7), np.int64(42), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(30)}), frozenset({39, 7, 10, 42, 18, 20, 22, 23, 30}), frozenset({39, 7, 10, 42, 18, 21, 22, 23, 30}), frozenset({7, 39, 10, 42, 18, 22, 23, 24, 30})]",4,"[[np.int64(17), 10], [20, 21], [21, 24]]","[[23, 17, 17], [15, 19, 17], [23, 17, 17], [15, 21, 17]]","[{29}, {17, 29, 31}, {29}, {31}]"
